"";"ano_trimestre";"mes_central";"region";"r_p_c";"estrato";"tipo";"conglomerado";"id_identificacion";"idrph";"ano_encuesta";"mes_encuesta";"hogar";"nro_linea";"edad";"sexo";"parentesco";"curso";"nivel";"termino_nivel";"est_conyugal";"proveedor";"nacionalidad";"a1";"a2";"a3";"a4";"a5";"a6";"a6_otro";"a6_otro_covid";"a6_orig";"a7";"a8";"a9";"b1";"b2";"b3";"b4";"b5";"b6";"b7a_1";"b7a_2";"b7a_3";"b7b_1";"b7b_2";"b7b_3";"b7b_4";"b8";"b9";"b10";"b11_proxy";"b12";"b13_rev4cl_caenes";"i1";"i2";"i3";"i3_v";"i4";"i5";"i6";"i7";"b14_rev4cl_caenes";"b15_1";"b15_2";"b16";"b16_otro";"b16_otro_covid";"b16_orig";"b17_mes";"b17_ano";"b18_region";"b18_varias";"b18_codigo";"b19";"c2_1_1";"c2_1_2";"c2_1_3";"c2_2_1";"c2_2_2";"c2_2_3";"c3_1";"c3_2";"c3_3";"c4";"c5";"c6";"c7";"c8";"c9";"c9_otro";"c9_otro_covid";"c9_orig";"c10";"c11";"c12";"e2";"e3_1";"e3_2";"e3_3";"e3_4";"e3_5";"e3_6";"e3_7";"e3_8";"e3_9";"e3_10";"e3_11";"e3_12";"e3_total";"e4";"e5";"e5_dia";"e5_sem";"e5_mes";"e5_ano";"e6_mes";"e6_ano";"e7";"e9";"e9_otro";"e9_otro_covid";"e9_orig";"e10";"e11";"e12";"e12_otro";"e12_otro_covid";"e12_orig";"e13";"i11";"i12";"i13_1";"i13_2";"i13_3";"i13_4";"i13_5";"i13_6";"i13_7";"i13_8";"i13_9";"i13_10";"i13_11";"i13_88";"i13_99";"i13_total";"e21_mes";"e21_ano";"e21_tramo";"e22";"e23";"e23_otro";"e23_otro_covid";"e23_orig";"e24";"e24_otro";"e24_otro_covid";"e24_orig";"ocup_honorarios";"orig1";"orig2";"orig3";"mig1";"mig2_cod";"mig3_cod";"mig4";"mig5_cod";"mig6_cod";"cae_general";"cae_especifico";"categoria_ocupacion";"habituales";"efectivas";"cine";"r_p_rev4cl_caenes";"sector";"ocup_form";"tramo_edad";"activ";"fact_cal"
"768";2021;6;10;10101;10100112;1;"31484";47958;186893074;2021;7;1;3;8;1;4;2;3;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;125,053762290882
"769";2021;6;8;8101;8100313;1;"17756";82280;1425895878;2021;5;1;1;59;1;1;2;4;2;1;1;152;2;2;NA;NA;1;7;"";NA;7;2;1;NA;9;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;19;1;1;88;"";NA;88;88;2011;8;2;8101;2;7;5;35;NA;NA;NA;NA;NA;NA;NA;2;NA;1;35;20;"COVID 19";1;20;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;8304;NA;3;6;2;35;0;5;19;2;2;9;1;244,770238523215
"770";2021;6;13;13501;13411;1;"1350100100442";53762;245289181;2021;5;1;4;1;1;4;0;0;2;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";4;NA;NA;1;NA;NA;0;0;0;NA;NA;1;NA;NA;NA;NA;NA;124,37204246901
"771";2021;6;12;12101;12000112;1;"26908";48766;470571226;2021;7;1;2;11;1;4;5;3;2;0;0;862;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";3;NA;999;3;NA;999;0;0;0;NA;NA;3;NA;NA;NA;NA;NA;122,650449106845
"772";2021;6;15;15101;15000011;1;"26997";59341;956952035;2021;5;1;1;47;2;1;7;3;2;2;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;5;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;9;1;1;88;"";NA;88;4;2020;15;1;15101;2;5;7;35;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;2;35;35;4;9;2;2;7;1;50,5258297018498
"773";2021;6;4;4101;4049;3;"404941019";74891;827865482;2021;7;1;1;67;2;1;7;3;2;4;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;"";NA;7;NA;2;8;"";NA;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2018;3;3;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;19;0;NA;NA;4;NA;NA;NA;11;3;44,4748373147272
"774";2021;6;16;16302;16300120;3;"19666";47732;1419011544;2021;7;1;2;28;2;3;1;4;2;2;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;"";NA;3;NA;2;4;"";NA;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2014;4;3;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;13;0;NA;NA;5;NA;NA;NA;3;3;85,6003938230532
"775";2021;6;10;10101;10100122;3;"18969";70621;623278923;2021;6;1;1;63;1;1;4;4;1;1;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;7;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;6;1;1;88;"";NA;88;12;2019;10;1;10101;2;4;1;4;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;"";NA;NA;1;1;2;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;5;NA;NA;NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;1;2;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;13120;NA;1;1;2;4;4;5;6;2;2;10;1;86,0704748473212
"776";2021;6;5;5302;5032;2;"5032530219";75264;863166745;2021;7;1;1;66;1;1;4;4;1;4;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;6;2;NA;NA;3;3;2;1;1;1;1;1;1;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;8;5;NA;88;"";NA;88;88;1999;5;1;5302;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;NA;NA;1;1;3;45;45;5;8;1;2;11;1;49,365772883854
"777";2021;6;5;5303;5300120;3;"24704";96390;735602074;2021;7;1;2;61;2;10;4;3;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;"";NA;9;NA;1;NA;"";NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2021;1;3;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;NA;NA;8;25;0;NA;NA;3;NA;NA;NA;10;3;58,6208935159322
"778";2021;6;13;13203;13200210;1;"35174";91850;428851405;2021;7;1;1;48;2;1;3;9;2;6;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;5;2;NA;NA;2;NA;2;2;2;2;2;2;2;2;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;7;1;2;88;"";NA;88;2;2021;13;1;13203;2;8;4;32;NA;NA;NA;8;4;32;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;NA;NA;1;1;3;32;32;7;7;1;2;7;1;230,879291037799
"779";2021;6;14;14204;14200110;1;"38881";88320;1009263947;2021;6;1;1;57;1;1;1;4;2;1;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;7;1;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;4;NA;6;1;1;88;"";NA;88;99;2017;14;1;14204;2;6;2;12;NA;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;"";NA;NA;1;4;99;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;1;2;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";2;13107;NA;1;NA;NA;1;1;2;12;12;5;6;2;2;9;1;68,4598775854396
"780";2021;6;13;13202;13200220;3;"18942";50915;628884993;2021;5;1;1;34;1;1;2;11;1;1;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;1;2;NA;NA;2;NA;1;1;1;1;1;1;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;7;4;NA;5;"OPCION 5 TELETRABAJO POR MOTIVO COVID 19";1;88;88;2016;13;1;13125;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";2;13121;NA;2;13201;NA;1;1;3;45;45;8;7;1;1;4;1;581,672992887797
"781";2021;6;8;8207;8200120;3;"44182";48168;947270822;2021;7;1;2;67;2;2;5;3;2;1;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;"";NA;7;NA;2;5;"";NA;5;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;2005;4;3;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;NA;NA;9;19;0;NA;NA;3;NA;NA;NA;11;3;78,5601762208797
"782";2021;6;9;9101;9100111;1;"35498";85704;1292759279;2021;6;1;1;90;1;1;3;3;2;1;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;"";NA;7;NA;2;8;"";NA;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;99;2012;4;4;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;2;14108;NA;9;19;0;NA;NA;3;NA;NA;NA;12;3;199,748080505748
"783";2021;6;7;7401;7400110;1;"12116";46799;573406076;2021;7;1;1;45;2;1;3;8;1;5;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;3;2;NA;NA;1;NA;1;1;1;1;1;1;1;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;11;5;NA;88;"";NA;88;10;2011;7;1;7403;2;9;5;45;NA;NA;NA;9;5;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;NA;NA;1;1;4;45;45;6;11;1;1;7;1;151,144794569098
"784";2021;6;1;1405;1032;2;"103214054";52519;983314820;2021;5;1;2;77;1;1;6;3;2;1;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;"";NA;7;NA;2;5;"";NA;5;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;1;2;"";1;NA;NA;2;1404;NA;9;19;0;NA;NA;3;NA;NA;NA;12;3;19,2998241950053
"785";2021;6;13;13125;13100112;1;"14630";50099;916625024;2021;7;1;1;79;1;1;2;3;2;6;1;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;"";NA;5;NA;2;8;"";NA;8;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88;1997;4;1;9;"";NA;9;NA;"";NA;NA;NA;2;NA;"";2;13107;NA;2;NA;NA;9;17;0;NA;NA;3;NA;NA;NA;12;3;205,452605613272
"786";2021;6;8;8108;8100313;1;"18438";78636;777291057;2021;7;1;2;60;2;2;3;8;1;1;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;4;2;NA;NA;1;NA;1;1;1;1;1;1;1;1;1;4;1;1;NA;1;1;1;0;NA;NA;NA;NA;15;4;NA;88;"";NA;88;99;2011;8;1;8101;2;999;5;44;NA;NA;NA;999;5;44;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;2;NA;NA;1;1;4;44;44;6;15;1;1;10;1;241,196821805455
"787";2021;6;5;5101;5100112;1;"44944";59133;493215181;2021;5;1;3;16;2;4;2;5;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;"";NA;4;NA;2;3;"";NA;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;15;0;NA;NA;5;NA;NA;NA;1;3;132,933000914617
"788";2021;6;6;6110;6100210;1;"33281";82310;64003899;2021;5;1;1;21;2;1;4;4;1;3;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;5;2;NA;NA;2;NA;1;1;1;2;1;1;2;1;1;3;1;2;14;1;1;1;0;NA;NA;NA;NA;3;5;NA;88;"";NA;88;3;2021;6;1;6110;2;888;888;42;NA;NA;NA;888;888;42;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;3;42;42;5;14;1;1;2;1;216,568396146874
"789";2021;6;2;2201;2200110;1;"12969";49968;137438487;2021;7;1;2;24;1;7;4;4;1;3;0;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;5;2;NA;NA;2;NA;1;1;1;1;1;1;2;1;2;NA;1;1;NA;1;1;2;0;NA;NA;NA;NA;19;1;3;88;"";NA;88;99;2019;2;1;2201;2;8;6;48;NA;NA;NA;8;6;48;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;3;48;48;5;19;1;1;2;1;144,761540358697
"790";2021;6;13;13108;13100113;1;"28325";76911;904315819;2021;5;1;3;28;1;9;1;9;2;3;0;862;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;9;2;NA;NA;2;NA;1;1;1;1;1;1;1;1;88;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;7;5;NA;88;"";NA;88;12;2020;13;2;13101;2;8;6;48;NA;NA;NA;8;6;48;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;77;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";3;NA;862;3;NA;862;1;1;3;48;48;7;7;1;1;3;1;823,998971858591
"791";2021;6;8;8312;8300310;1;"15261";82728;532888141;2021;5;1;4;22;2;6;3;9;2;3;0;152;2;2;NA;NA;2;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;"";NA;4;NA;2;3;"";NA;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;9;15;0;NA;NA;7;NA;NA;NA;2;3;187,845442783185
"792";2021;6;7;7304;7300210;1;"22762";81686;467855481;2021;5;1;1;67;1;1;3;3;2;4;1;152;1;NA;1;NA;NA;NA;"";NA;NA;NA;NA;NA;8;2;NA;NA;2;NA;2;1;2;1;1;1;2;1;2;NA;1;1;NA;1;1;1;0;NA;NA;NA;NA;3;5;NA;88;"";NA;88;88;2000;7;1;7304;2;888;6;45;NA;NA;NA;888;6;45;NA;2;NA;2;NA;NA;"";NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;2;2;NA;"";1;NA;NA;1;NA;NA;1;1;3;45;45;3;3;1;2;11;1;216,574440805668
"793";2021;6;8;8202;8200120;3;"42859";95709;438987089;2021;7;1;7;6;1;6;1;2;1;0;0;152;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"";NA;NA;NA;2;NA;"";1;NA;NA;1;NA;NA;0;0;0;NA;NA;2;NA;NA;NA;NA;NA;155,497456627089
